gameid,title,developers,publishers,genres,supported_languages,release_date,platform
14542,Mantis Burn Racing,['VooFoo Studios'],['VooFoo Studios'],"['Racing', 'sports', 'Flying']","['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Portuguese (Brazil)']",2016-10-12,xbox
14531,WRC 6 FIA World Rally Championship,['Kylotonn Racing Games'],['Bigben Interactive'],"['Racing', 'Flying']","['French', 'Spanish', 'German', 'Italian', 'Polish', 'Portuguese (Brazil)']",2017-03-07,xbox
14525,HoPiKo,['Laser Dog'],['Merge Games'],['platformer'],,2016-10-19,xbox
14521,Ride 2,['Milestone S.r.l.'],['Milestone S.r.l.'],"['Racing', 'Flying']","['French', 'Spanish', 'German', 'Italian', 'Portuguese (Brazil)']",2017-02-14,xbox
14493,Castles,['Whootgames'],['Badland Games'],"['Action', 'Adventure', 'puzzle']","['French', 'Spanish', 'German', 'Italian']",2016-10-05,xbox
14477,Warhammer: End Times - Vermintide,['Fatshark'],['Fatshark'],"['Action', 'Adventure', 'shooter', 'Role-Playing Games (RPG)']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish', 'Portuguese (Brazil)']",2016-10-04,xbox
14421,Zenith,['Infinigon'],['Badland Indie'],"['Action', 'Adventure', 'Role-Playing Games (RPG)', 'Classics']","['French', 'Spanish', 'German', 'Italian', 'Russian']",2016-09-30,xbox
14396,Manual Samuel,['Perfectly Paranormal'],['Curve Digital'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Russian']",2016-10-14,xbox
14393,Rogue Stormers,['Black Forest Games'],['Black Forest Games'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2016-10-07,xbox
14361,XCOM 2,['firaxis games'],['2K Games'],"['strategy', 'Simulation']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish']",2016-09-27,xbox
14329,Necropolis,['Harebrained Schemes'],['BANDAI NAMCO Games'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish', 'Portuguese (Brazil)']",2016-10-04,xbox
14301,Reus,['Abbey Games'],['SOEDESCO Publishing'],"['strategy', 'Simulation']","['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2016-10-11,xbox
13902,Attack on Titan,['KOEI TECMO GAMES CO.'],['KOEI TECMO GAMES CO.'],"['Action', 'Adventure']","['French', 'German']",2016-08-30,xbox
13142,Drawful 2,['Jackbox Games Inc.'],['Jackbox Games Inc.'],['puzzle'],,2016-06-21,xbox
13034,South Park: The Stick of Truth,['Obsidian Entertainment'],['Ubisoft'],['Role-Playing Games (RPG)'],"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish', 'Portuguese (Brazil)']",2018-02-13,xbox
16318,iO The Game,['Gamious'],['Game Troopers'],['puzzle'],,2017-02-14,xbox
639764,Jubilee,,,,,2024-02-09,xbox
14556,Now That's What I Call Sing 2,['Voxler'],['Ravenscourt'],['Music+'],"['French', 'Spanish', 'German', 'Italian']",2016-10-14,xbox
9429,Modern Combat 5,['gameloft'],['gameloft'],['shooter'],,,xbox
14503,One Hundred Ways,['Sunlight Games'],['Sunlight Games'],"['strategy', 'Simulation', 'puzzle']",['German'],2016-10-07,xbox
14502,Speedboat Challenge,['WS net'],['WS net'],"['Racing', 'Flying']",['German'],2016-10-05,xbox
13288,Alto's Adventure,['Snowman'],['Looks Like Lemonade'],"['Action', 'Adventure', 'sports', 'platformer']",,2016-07-08,xbox
14298,Toy Odyssey,['Hiker Games'],['Digital Smash'],"['Action', 'Adventure', 'platformer']",,2016-09-21,xbox
640986,Tardy,['Drageus Games'],['Drageus Games'],"['Adventure', 'Point & Click']",,2024-01-26,xbox
10543,FORCED,['BetaDwarf'],['BetaDwarf'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Swedish', 'Polish']",2015-10-21,xbox
10509,Halo 5: Guardians,['343 industries'],['Microsoft Studios'],['shooter'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Polish', 'Portuguese (Brazil)']",2015-10-27,xbox
10437,Laserlife,['choice provisions'],['choice provisions'],['Music+'],"['French', 'Spanish', 'German', 'Italian']",2015-10-14,xbox
10428,Kaiju Panic,['Mechabit Ltd'],['Mechabit Ltd'],"['strategy', 'Simulation']","['French', 'Spanish', 'German', 'Italian']",2015-10-09,xbox
10410,Three Fourths Home: Extended Edition,['[bracket]games'],['Digerati Distribution'],['Indie'],,2015-11-27,xbox
10362,Toto Temple Deluxe,['Juicy Beast Studio'],['Juicy Beast Studio'],"['platformer', 'Family']","['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Swedish', 'Polish', 'Portuguese (Brazil)']",2015-09-30,xbox
10333,Fat City,['Heavy Iron Studios'],['Heavy Iron Studios'],"['strategy', 'Simulation', 'puzzle']","['French', 'Spanish', 'German', 'Italian']",2015-10-02,xbox
12508,Imperia Online,['Imperia Online JSC'],['Imperia Online JSC'],['strategy'],,2015-09-01,xbox
10450,Bedlam - The Game By Christopher Brookmyre,['RedBedlam'],,['shooter'],"['French', 'Spanish', 'German', 'Italian']",2015-10-16,xbox
10544,Divinity: Original Sin - Enhanced Edition,['Larian Studios'],['focus home interactive'],['Role-Playing Games (RPG)'],"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2015-10-27,xbox
10501,Now That’s What I Call Sing,,['Ravenscourt'],['Music+'],"['French', 'Spanish', 'German', 'Italian']",,xbox
10488,Back to the Future: The Game - 30th Anniversary Edition,['telltale games'],['telltale games'],"['Action', 'Adventure']","['French', 'German']",2015-10-13,xbox
10523,Tiny Troopers 2,['Kukouri'],['Game Troopers SL'],['Indie'],,,xbox
10500,Minecraft: Story Mode,['telltale games'],['telltale games'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Russian', 'Chinese (simplified)']",,xbox
10443,WRC 5 FIA World Rally Championship,['Kylotonn Racing Games'],['Bigben Interactive'],"['Racing', 'Flying']","['French', 'Spanish', 'German', 'Italian', 'Portuguese (Brazil)']",,xbox
10438,Battle Islands,['DR Studios'],['505 Games'],"['strategy', 'Simulation']","['French', 'Spanish', 'German', 'Italian', 'Portuguese (Brazil)']",2015-10-09,xbox
10442,Briquid Mini,['Gamious'],['Game Troopers'],['Puzzle'],,2015-10-09,xbox
10409,Teslapunk,['KlutzGames'],['KlutzGames'],"['shooter', 'Classics']",['German'],2015-10-07,xbox
10422,Monkey Pirates,['Henchmen Studio'],['Henchmen Studio'],"['Action', 'Adventure']",['French'],2015-10-07,xbox
10076,Rugby World Cup 2015,['HB Studios'],['Bigben Interactive'],['sports'],"['French', 'Spanish', 'German', 'Italian']",2015-09-04,xbox
10086,Doodle God Blitz,['JoyBits Ltd.'],['JoyBits Ltd.'],['Simulation'],,2015-09-04,xbox
10349,Neverwinter,['Cryptic Studios'],['Perfect World Entertainment'],['Role-Playing Games (RPG)'],"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",,xbox
9622,Deadliest Warrior: Battlegrounds,['Hardsuit Labs'],['345 Games'],['shooter'],"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2015-07-22,xbox
9190,MASSIVE CHALICE,['Double Fine Productions'],['Double Fine Productions'],"['strategy', 'Simulation']","['French', 'Spanish', 'German', 'Italian']",2015-06-01,xbox
9180,Beach Buggy Racing,['Vector Unit'],['Vector Unit'],"['Racing', 'Flying']","['Spanish', 'German', 'Russian', 'Chinese (simplified)']",2015-05-29,xbox
9131,LEGO Jurassic World,"[""Traveller's Tales""]",['Warner Bros. Interactive Entertainment'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Polish', 'Portuguese (Brazil)']",2015-06-12,xbox
5506,How to Survive,['Eko Software'],['505 Games'],"['Action', 'Adventure']",,2013-10-23,xbox
5269,Rayman Legends,['Ubisoft'],['Ubisoft'],['platformer'],"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2013-09-13,xbox
5212,Zeno Clash 2,['ace team'],['Atlus'],"['Action', 'Adventure', 'fighting']",,2013-07-26,xbox
5196,Final Exam,['Mighty Rocket Studio'],['focus home interactive'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",2013-11-08,xbox
5180,Farming Simulator 2013,['Giants Software'],['focus home interactive'],"['strategy', 'Simulation']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Polish']",2013-11-19,xbox
5158,Capsized,['Alientrap'],['Namco Bandai Games'],"['Action', 'Adventure', 'platformer']",,2013-07-05,xbox
3797,Black Knight Sword,['grasshopper manufacture'],['D3Publisher of America Inc.'],"['Action', 'Adventure', 'platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2012-12-12,xbox
3748,Sonic the Fighters,['SEGA'],['SEGA'],['fighting'],['Japanese'],2012-11-28,xbox
9320,Dragon Mania Legends,['Gameloft'],['Gameloft'],['strategy'],,2015-06-19,xbox
9154,Overkill 3,['Craneballs'],['Game Troopers'],['shooter'],,2015-04-27,xbox
5478,The Wolf Among Us,['telltale games'],['telltale games'],"['Action', 'Adventure']",,2014-11-07,xbox
9133,Lara Croft: Relic Run,['Simutronics'],['Crystal Dynamics'],['Platformer'],,2015-05-25,xbox
642791,Hidden Through Time 2,,,,,2024-01-25,xbox
5646,Kingdoms & Lords,['Gameloft'],['Gameloft'],"['Simulation', 'Strategy', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",2013-11-07,xbox
5389,Angry Birds Star Wars II,['Rovio'],['Rovio'],['Puzzle'],,2013-09-18,xbox
5266,Magrunner: Dark Pulse,['Frogwares'],['focus home interactive'],"['Action', 'Adventure']",,2013-10-25,xbox
5142,Field & Stream Fishing,['Merge Interactive'],['Microsoft Studios'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (simplified)']",2013-07-03,xbox
5364,The Sims FreePlay,['FireMonkeys'],['Electronic Arts'],['Simulation'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",2013-09-11,xbox
3786,SPY Mouse,['Firemint'],['EA Mobile'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish']",2012-11-20,xbox
3745,Jet Set Go,['Ph03nix New Media'],['Chillingo'],['Simulation'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish']",2012-11-09,xbox
3732,Cut The Rope,['ZeptoLab'],['ZeptoLab'],['puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",2012-11-07,xbox
3696,F1 Race Stars,['Codemasters Birmingham'],['Codemasters'],"['Racing', 'sports', 'Family', 'Flying']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Polish']",2012-11-16,xbox
2543,PowerGig,['Seven45 Studios'],['Seven45 Studios'],['Music+'],,2010-10-19,xbox
3497,Dead or Alive 5,"['Team Ninja', 'KOEI TECMO GAMES CO.']",['KOEI TECMO GAMES CO.'],['fighting'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2013-04-30,xbox
3419,Zombie Driver HD,['EXOR Studios'],['EXOR Studios'],"['Action', 'Adventure', 'Racing', 'shooter', 'Flying']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Polish']",2012-10-17,xbox
2683,Grease Dance,['Zoë Mode'],['505 Games'],['Music+'],"['French', 'Spanish', 'German', 'Italian']",2012-06-26,xbox
3628,Babel Rising 3D,['Mando Productions'],['Ubisoft'],['Strategy'],"['French', 'Spanish', 'German', 'Italian', 'Russian']",2012-10-10,xbox
3667,Connect 4,['Mnemonic Studios'],['Electronic Arts'],['Card & Board'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish']",2012-10-19,xbox
3649,Cracking Sands,['Polarbit'],['Xbox Game Studios'],"['Arcade Racing', 'Automobile']","['French', 'Spanish', 'German', 'Italian']",2012-10-16,xbox
3594,Real Soccer,['Gameloft'],['Gameloft'],"['Sports', 'Football']","['French', 'Spanish']",2012-09-26,xbox
3557,Kinect Nat Geo TV,['Relentless Software'],['Microsoft Studios'],['Video'],,2012-09-18,xbox
3525,Serious Sam 3: BFE,['croteam'],['devolver digital'],['shooter'],"['French', 'Spanish', 'German', 'Italian']",2012-10-17,xbox
3562,Contre Jour,['Mokus Games'],['Chillingo'],['Puzzle'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",2012-09-18,xbox
3478,Shoot 1UP,"[""Mommy's Best Games""]","[""Mommy's Best Games""]",['Indie'],"['French', 'Spanish', 'German', 'Italian']",2012-08-22,xbox
3482,F1 2012,['Codemasters Birmingham'],['Codemasters'],"['Racing', 'sports', 'Flying']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2012-09-21,xbox
3467,Pid,['might and delight'],['D3Publisher of America Inc.'],"['Action', 'Adventure', 'platformer']","['French', 'Spanish', 'German', 'Italian']",2012-10-31,xbox
3484,NBA 2K13,['Visual Concepts'],['2K Sports'],"['strategy', 'Simulation', 'sports', 'kinect']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2012-10-05,xbox
3436,The Testament of Sherlock Holmes,['Frogwares'],['Inc'],"['Action', 'Adventure']","['French', 'Spanish']",2012-09-25,xbox
3439,Sally's Spa,['GameHouse Live'],['GameHouse'],"['Simulation', 'Management']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2012-08-09,xbox
3455,Little Acorns,['Team Pesky'],['Chillingo'],['Platformer'],"['French', 'Spanish', 'German', 'Italian', 'Russian']",2012-08-15,xbox
3426,Iron Brigade,['Double Fine Productions'],['Microsoft Studios'],['strategy'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2011-06-22,xbox
2684,Minute To Win It,['SDP Games'],,"['sports', 'Family', 'kinect', 'Avatar']",,,xbox
3404,Asphalt 5,['Gameloft'],['Gameloft'],"['Arcade Racing', 'Automobile']","['French', 'Spanish', 'German', 'Italian']",2012-07-25,xbox
3414,Pool Pro Online 3,['Bandai Namco Entertainment'],['Bandai Namco Entertainment'],"['Sports', 'Cue Sports']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian']",2012-08-01,xbox
2685,The BEP Experience,['Ubisoft'],['Ubisoft'],"['Music+', 'kinect']","['French', 'Spanish', 'German', 'Italian']",,xbox
3390,Lode Runner Classic,['Studio Voltz'],['Xbox Game Studios'],['Puzzle'],"['French', 'Spanish', 'German', 'Italian']",2012-07-18,xbox
3372,Kinect PlayFit,['ruffian games'],['Microsoft Studios'],['social'],"['French', 'Spanish', 'German', 'Italian']",2012-07-10,xbox
2698,ウイニングポストワールド 2010,,,"['strategy', 'Simulation']",,,xbox
2693,BurgerTime World Tour,['Frozen Codebase'],['Konami Digital Entertainment Inc.'],['platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",2011-11-02,xbox
639410,Ominous Tales - The Forsaken Isle,['Joindots'],['Joindots'],"['Adventure', 'Point & Click']",,2023-12-21,xbox
2663,Worms Ultimate Mayhem,['Team17 Software Ltd.'],['Microsoft Studios'],"['Action', 'Adventure', 'strategy', 'Simulation']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2013-02-05,xbox
2659,Ion Assault,['Coreplay GmbH'],['bitComposer Games'],"['Action', 'Adventure', 'shooter']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2018-05-01,xbox
2579,Raving Rabbids: Alive & Kicking,['Ubisoft'],['Ubisoft'],"['Family', 'kinect']","['French', 'Spanish', 'German', 'Italian', 'Polish']",2012-07-24,xbox
2578,Legends of Troy,['KOEI TECMO GAMES CO.'],['KOEI TECMO GAMES CO.'],"['Action', 'Adventure', 'fighting']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2012-11-27,xbox
2549,LEGO Harry Potter 2,['TT Games'],['Warner Bros. Interactive Entertainment'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2013-08-20,xbox
2682,Texas Cheat'em,['Wideload Games'],['D3Publisher of America Inc.'],"['Board Games', 'Avatar']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2009-05-13,xbox
2556,Far East of Eden Ziria: Harukanaru Jipang,"['Hudson', 'sting']",['Hudson'],['Role-Playing Games (RPG)'],,,xbox
2651,Tron: Evolution,['Propaganda Games'],['Disney Interactive'],"['Action', 'Adventure', 'Racing', 'shooter', 'Flying']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2010-12-07,xbox
2666,CarneyVale: Showtime,['GAMBIT Game Lab'],['Xbox Game Studios'],['platformer'],"['French', 'Spanish', 'German', 'Italian']",2010-11-11,xbox
2569,ZOIDS ALTERNATIVE,,['LTD.'],"['strategy', 'Simulation']",,,xbox
2552,Dreamkiller,,['Aspyr Media'],"['Action', 'Adventure', 'shooter']","['French', 'Spanish']",,xbox
2546,Rocketmen:Axis of Evil,,['Capcom'],"['Action', 'Adventure']","['French', 'Spanish', 'German', 'Italian']",,xbox
2583,MotoGP 10/11,['Monumental Games'],['Capcom Entertainment'],"['Simulation Racing', 'Automobile', 'Sports']","['French', 'Spanish', 'German', 'Italian']",2011-03-18,xbox
2581,Blazing Birds,['Vector 2 Games'],['Microsoft Studios'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2009-05-20,xbox
2587,Summer Challenge,"['Purple Lamp Studios', '49Games']",['RTL Entertainment'],"['sports', 'Family']","['French', 'Spanish', 'German', 'Italian']",2012-03-18,xbox
2575,TiQal,['Slapdash Games'],['Microsoft Studios'],"['puzzle', 'educational']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2008-03-26,xbox
2559,SMASH COURT TENNIS 3,['Namco Bandai Games'],['Namco Bandai Games'],['sports'],,2008-08-19,xbox
2566,End of Eternity,['tri-Ace'],['SEGA'],['Role-Playing Games (RPG)'],,2010-01-28,xbox
2561,JANLINE,['Recom'],['Recom'],['Family'],,2008-09-25,xbox
2586,Williams Pinball,['FarSight Studios'],,"['strategy', 'Simulation', 'Family']","['French', 'Spanish', 'German']",,xbox
2557,Diario: Rebirth Moon Legend,['Idea Factory'],['Idea Factory'],['Role-Playing Games (RPG)'],,2007-02-08,xbox
2551,AFL Live,['Big Ant Studios'],['Tru Blu Games'],['sports'],,2011-04-21,xbox
2548,Rush'N Attack,"['Digital Eclipse', 'Konami Digital Entertainment']",['Konami Digital Entertainment'],"['Action', 'Adventure', 'platformer']","['French', 'Spanish', 'German', 'Italian']",2011-03-30,xbox
2558,Love FOOTBALL,['Bandai Namco Entertainment'],['BANDAI NAMCO Games'],['sports'],,2006-05-17,xbox
2568,ゾイドインフィニティEX NEO,,['LTD.'],"['Action', 'Adventure', 'shooter', 'fighting']",,,xbox
2547,Adventures of Shuggy,['Smudged Cat Games Ltd'],['Smudged Cat Games Ltd'],"['Action', 'Adventure', 'platformer']","['French', 'Spanish', 'German', 'Italian']",2011-06-15,xbox
2524,Burnout CRASH!,['criterion games'],['Electronic Arts'],"['Action', 'Adventure', 'kinect']","['French', 'Spanish', 'German', 'Italian']",2011-09-21,xbox
2514,Renegade Ops,['Avalanche'],['SEGA'],"['Action', 'Adventure', 'shooter']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2013-04-02,xbox
2542,Rapala Tournament,['Fun Labs'],['Activision'],['sports'],,2006-11-21,xbox
2536,Tony Hawk: RIDE,['robomodo'],['Activision'],['sports'],"['French', 'Spanish', 'German', 'Italian']",2009-11-17,xbox
2532,Hole in the Wall,['Ludia'],['Microsoft Studios'],"['Family', 'kinect']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2011-08-24,xbox
2535,Fusion: Sentient,['NinjaBee'],['Xbox Game Studios'],"['Strategy', 'Real Time']","['French', 'Spanish', 'German', 'Italian']",2011-10-12,xbox
2511,The Warriors: SB,,['Paramount Digital Entertainment'],"['Action', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",,xbox
2530,Create,['EA Bright Light'],['Electronic Arts'],['puzzle'],"['French', 'Spanish', 'German', 'Italian']",2010-11-16,xbox
2518,Breach,,,['shooter'],"['French', 'Spanish', 'German', 'Italian']",,xbox
2525,The Sims 3 Pets,['Edge of Reality'],['Electronic Arts'],"['strategy', 'Simulation']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2011-10-21,xbox
2531,Wipeout 2,['Behaviour Interactive'],['Activision'],"['sports', 'platformer', 'kinect']",,2011-10-11,xbox
2505,Cabela's DH 2011,['Cauldron'],['Activision'],"['sports', 'shooter']","['French', 'Spanish', 'German', 'Italian']",,xbox
2484,Rocksmith,['Ubisoft - San Francisco'],['Ubisoft'],['Music+'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",,xbox
2510,A-Train HX,['ARTDINK'],"['ArtDink', '505 Games']","['strategy', 'Simulation']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Swedish', 'Polish', 'Portuguese (Brazil)']",2008-03-07,xbox
